날짜,level,turnover,reason
2024-10-04,4827.201876428472,0.0,
2024-10-07,5006.7062643086565,0.0,
2024-10-08,4875.8330040238025,0.0,
2024-10-10,4909.316490508707,0.0,
2024-10-11,4924.092610536841,0.0,
2024-10-14,5084.888879224096,0.0,
2024-10-15,5090.616224677714,0.0,
2024-10-16,4991.333827675691,0.0,
2024-10-17,5150.348755863757,0.0,
2024-10-18,4842.823238394277,0.0,
2024-10-21,4826.35034743025,0.0,
2024-10-22,4712.900332225077,0.0,
2024-10-23,4838.620498818906,0.0,
2024-10-24,4722.113813713063,0.0,
2024-10-25,4766.389036194824,0.0,
2024-10-28,4752.937355847262,0.0,
2024-10-29,4647.592924072002,0.0,
2024-10-30,4696.158458195142,0.0,
2024-10-31,4580.821519918817,0.0,
2024-11-01,4503.762120648182,0.0,
2024-11-04,4681.385573543672,0.08318771255358588,cap
2024-11-05,4654.054473453091,0.0,
2024-11-06,4570.568034807142,0.0,
2024-11-07,4550.132461428338,0.0,
2024-11-08,4579.222072622364,0.0,
2024-11-11,4372.491314825816,0.0,
2024-11-12,4210.237192175021,0.0,
2024-11-13,4068.3692888445103,0.0,
2024-11-14,3957.9452109387225,0.0,
2024-11-15,4092.2368377869643,0.0,
2024-11-18,4090.049187702471,0.0,
2024-11-19,4070.73006815747,0.0,
2024-11-20,4058.3301359159113,0.0,
2024-11-21,4046.0454674276866,0.0,
2024-11-22,4156.555141736435,0.0,
2024-11-25,4267.4993800570965,0.0,
2024-11-26,4231.96749794418,0.0,
2024-11-27,4049.9380280738224,0.0,
2024-11-28,4004.9368207856423,0.0,
2024-11-29,3878.3814445874673,0.0,
2024-12-02,3839.3963935011293,0.0,
2024-12-03,3918.596592093229,0.0,
2024-12-04,3885.7925550686587,0.0,
2024-12-05,3931.815183656147,0.0,
2024-12-06,3855.6919139381002,0.0,
2024-12-09,3736.0299140517877,0.0,
2024-12-10,3816.2839376471,0.0,
2024-12-11,4012.8247101141696,0.0,
2024-12-12,4116.179488899137,0.0,
2024-12-13,4106.381357306057,0.0,
2024-12-16,4168.672564398614,0.20491929702019873,regular
2024-12-17,4180.346414279775,0.0,
2024-12-18,4238.223807687727,0.18995406176827434,cap
2024-12-19,4144.7248797510365,0.0,
2024-12-20,3970.156879142872,0.0,
2024-12-23,4089.6737159432987,0.0,
2024-12-24,4048.703241703674,0.0,
2024-12-26,4009.082382230172,0.0,
2024-12-27,4035.3895207687415,0.0,
2024-12-30,4026.2339484971844,0.0,
2025-01-02,4098.584819101066,0.0,
2025-01-03,4293.371583646411,0.0,
2025-01-06,4548.032091029338,0.0,
2025-01-07,4626.439594602592,0.0,
2025-01-08,4875.952019047466,0.0,
2025-01-09,5120.08344838077,0.0,
2025-01-10,5070.493388491698,0.0,
2025-01-13,4884.562051668436,0.0,
2025-01-14,4873.865658133732,0.0,
2025-01-15,4847.079363351799,0.0,
2025-01-16,4966.653782516545,0.0,
2025-01-17,5200.451686700842,0.0,
2025-01-20,5183.525153093966,0.0,
2025-01-21,5271.150571042525,0.0,
2025-01-22,5522.750506885716,0.0,
2025-01-23,5379.012375025044,0.0,
2025-01-24,5345.722884223992,0.0,
2025-01-31,5056.907119073348,0.0,
2025-02-03,4721.467935781303,0.0,
2025-02-04,4766.793273258351,0.0,
2025-02-05,4895.864879805063,0.0,
2025-02-06,5297.606414748571,0.0,
2025-02-07,5397.339304154404,0.0,
2025-02-10,5463.173888060341,0.0,
2025-02-11,5365.379475722251,0.0,
2025-02-12,5246.0889462070445,0.0,
2025-02-13,5415.361106718811,0.0,
2025-02-14,5417.419763737236,0.0,
2025-02-17,5473.244853807287,0.0,
2025-02-18,5421.934512909437,0.0,
2025-02-19,5671.520353386263,0.0,
2025-02-20,5436.122765192266,0.0,
2025-02-21,5378.587181318874,0.0,
2025-02-24,5276.320715832193,0.0,
2025-02-25,5213.30223026625,0.0,
2025-02-26,5267.892726454991,0.0,
2025-02-27,5072.668196027711,0.0,
2025-02-28,4832.625587296991,0.0,
2025-03-04,4758.518026785824,0.0,
2025-03-05,4809.707210603062,0.0,
2025-03-06,5002.295289152361,0.0,
2025-03-07,4796.146520920806,0.0,
2025-03-10,4799.38325833078,0.0,
2025-03-11,4883.725031642736,0.0,
2025-03-12,5052.379721486575,0.0,
2025-03-13,5061.239428483161,0.0,
2025-03-14,5089.868405512829,0.0,
2025-03-17,5138.403390970192,0.0,
2025-03-18,5145.857203125111,0.0,
2025-03-19,5044.843166080974,0.0,
2025-03-20,5100.39131629922,0.0,
2025-03-21,5156.616779655609,0.0,
2025-03-24,5056.931198457109,0.0,
2025-03-25,4904.537295847387,0.0,
2025-03-26,4992.874837977994,0.0,
2025-03-27,4853.836900237257,0.0,
2025-03-28,4680.050493541708,0.0,
2025-03-31,4454.230355059619,0.0,
2025-04-01,4595.126201546519,0.0,
2025-04-02,4565.706310389956,0.0,
2025-04-03,4522.276298235948,0.0,
2025-04-04,4354.732573124143,0.0,
2025-04-07,3958.7525623357187,0.0,
2025-04-08,4020.678725463122,0.0,
2025-04-09,3947.8413043333567,0.0,
2025-04-10,4328.149225769091,0.0,
2025-04-11,4389.861547463031,0.0,
2025-04-14,4445.097169035481,0.0,
2025-04-15,4510.959919871089,0.0,
2025-04-16,4341.234542742756,0.0,
2025-04-17,4407.9697985427165,0.0,
2025-04-18,4474.420759481069,0.0,
2025-04-21,4559.90423460788,0.0,
2025-04-22,4499.480037039769,0.0,
2025-04-23,4731.633332396343,0.0,
2025-04-24,4660.550154449538,0.0,
2025-04-25,4733.211976340637,0.0,
2025-04-28,4549.14630183674,0.0,
2025-04-29,4550.336571437,0.0,
2025-04-30,4517.945165190305,0.0,
2025-05-02,4552.499458704431,0.0,
2025-05-07,4629.8652122478325,0.0,
2025-05-08,4707.485772867887,0.0,
2025-05-09,4650.147965129343,0.0,
2025-05-12,4842.532208692711,0.0,
2025-05-13,4813.473342718745,0.0,
2025-05-14,4989.23421161841,0.0,
2025-05-15,4898.564345705248,0.0,
2025-05-16,5066.2402395754325,0.0,
2025-05-19,4898.478504131379,0.0,
2025-05-20,4945.720007925355,0.0,
2025-05-21,4976.237235787076,0.0,
2025-05-22,4790.375788062429,0.0,
2025-05-23,4746.587616963799,0.0,
2025-05-26,4981.724967284444,0.0,
2025-05-27,4947.899592112741,0.0,
2025-05-28,5006.094913158875,0.0,
2025-05-29,5017.991475885339,0.0,
2025-05-30,4868.134428865698,0.0,
2025-06-02,4883.093522969062,0.0,
2025-06-04,5029.660557216996,0.0,
2025-06-05,5303.63434546886,0.0,
2025-06-09,5351.48658311629,0.0,
2025-06-10,5355.414845689704,0.0,
2025-06-11,5500.17067952624,0.0,
2025-06-12,5429.002439783122,0.0,
2025-06-13,5394.504196870185,0.0,
2025-06-16,5452.072792169485,0.37759805804830154,regular
2025-06-17,5490.902899635835,0.0,
2025-06-18,5552.287583202018,0.18013186225218808,cap
2025-06-19,5593.524462846939,0.0,
2025-06-20,5684.924798675387,0.0,
2025-06-23,5580.58533468575,0.0,
2025-06-24,5810.41759736761,0.0,
2025-06-25,5958.158412527911,0.0,
2025-06-26,6076.8115240979505,0.0,
2025-06-27,5988.9312292287095,0.0,
2025-06-30,6012.4888613620415,0.0,
2025-07-01,5866.245059979775,0.0,
2025-07-02,5768.958923049255,0.060776173505332716,cap
2025-07-03,5906.6478802494485,0.0,
2025-07-04,5783.55727223613,0.0,
2025-07-07,5719.197071187517,0.0,
2025-07-08,5811.945802136358,0.0,
2025-07-09,5744.155927755937,0.0,
2025-07-10,5874.272097421847,0.0,
2025-07-11,5866.573219527368,0.0,
2025-07-14,5754.814233774873,0.0,
2025-07-15,5844.168327486712,0.0,
2025-07-16,5826.995794965841,0.0,
2025-07-17,5681.254015493392,0.0,
2025-07-18,5668.126999218254,0.0,
2025-07-21,5715.323812362574,0.0,
2025-07-22,5576.197535263499,0.0,
2025-07-23,5576.939465083161,0.0,
2025-07-24,5516.725737107207,0.0,
2025-07-25,5508.626065545528,0.0,
2025-07-28,5627.442033574281,0.0,
2025-07-29,5611.053491893469,0.0,
2025-07-30,5692.8346766293225,0.0,
2025-07-31,5819.774797862296,0.0,
2025-08-01,5535.704366113359,0.0,
2025-08-04,5569.695841849763,0.0,
2025-08-05,5672.763848670757,0.0,
2025-08-06,5627.067856604531,0.0,
2025-08-07,5694.21774527275,0.0,
2025-08-08,5691.805435114591,0.0,
2025-08-11,5790.662947272039,0.0,
2025-08-12,5788.551244085263,0.0,
2025-08-13,5897.669958457506,0.0,
2025-08-14,5895.80909857292,0.0,
2025-08-18,5701.852693468252,0.0,
2025-08-19,5680.005564912634,0.0,
2025-08-20,5573.628698735818,0.0,
2025-08-21,5510.819491421629,0.0,
2025-08-22,5618.431149161925,0.0,
2025-08-25,5766.674927000587,0.0,
2025-08-26,5768.482203736176,0.0,
2025-08-27,5762.104569157845,0.0,
2025-08-28,5754.296089119345,0.0,
2025-08-29,5798.605103558052,0.0,
2025-09-01,5675.71702748205,0.0,
2025-09-02,5755.470542615546,0.0,
2025-09-03,5826.514675491066,0.0,
2025-09-04,5886.007041424302,0.0,
2025-09-05,5909.2845381318175,0.0,
2025-09-08,6016.624262998072,0.0,
2025-09-09,6153.58666960867,0.0,
2025-09-10,6327.059893923111,0.0,
2025-09-11,6438.118232011646,0.0,
2025-09-12,6628.78681447519,0.0,
2025-09-15,6955.64079052724,0.0,
2025-09-16,7097.428582111471,0.0,
2025-09-17,6934.485431843041,0.0,
2025-09-18,7247.878990494578,0.0,
2025-09-19,7259.172351541803,0.0,
2025-09-22,7458.340731590922,0.0,
2025-09-23,7660.7385901051075,0.0,
2025-09-24,7672.756817341196,0.0,
2025-09-25,7611.259476844732,0.0,
2025-09-26,7368.787058076976,0.0,
2025-09-29,7473.604856417639,0.0,
2025-09-30,7541.82700876718,0.0,
2025-10-01,7711.2582005628365,0.0,
2025-10-02,8111.379495430148,0.0,
2025-10-10,8753.758036533009,0.0,
2025-10-13,8843.981073672841,0.0,
2025-10-14,8627.578847777726,0.0,
2025-10-15,9149.442582834836,0.0,
2025-10-16,9443.451436533618,0.0,
2025-10-17,9537.366505555712,0.0,
2025-10-20,9785.462128593208,0.0,
2025-10-21,9670.172122949347,0.0,
2025-10-22,9755.124116933459,0.0,
2025-10-23,9620.462562118226,0.0,
2025-10-24,9983.246980454762,0.0,
2025-10-27,10208.6547589351,0.0,
2025-10-28,9956.567318603322,0.0,
2025-10-29,10114.741968581215,0.0,
2025-10-30,10287.468653193604,0.0,
2025-10-31,10377.750842674466,0.0,
2025-11-03,10693.00236809919,0.0,
2025-11-04,10294.966105533917,0.0,
2025-11-05,9917.431420104862,0.0,
2025-11-06,9968.19578316096,0.0,
2025-11-07,9761.382331967498,0.0,
2025-11-10,10004.62945243412,0.0,
2025-11-11,10135.982515984879,0.0,
2025-11-12,10078.390245222405,0.0,
2025-11-13,10113.655642530422,0.0,
2025-11-14,9455.109703958251,0.0,
2025-11-17,9940.669390652929,0.0,
2025-11-18,9414.229075341229,0.0,
2025-11-19,9243.971568863952,0.0,
2025-11-20,9399.178729251544,0.0,
2025-11-21,8757.362607053237,0.0,
2025-11-24,8780.834577501706,0.0,
2025-11-25,8842.748993503803,0.0,
2025-11-26,9088.676562525552,0.0,
2025-11-27,9198.51611741008,0.0,
2025-11-28,9061.676725448353,0.0,
2025-12-01,9139.787786647152,0.0,
2025-12-02,9238.986304132139,0.06220735333643092,cap
2025-12-03,9283.021478141412,0.0,
2025-12-04,9074.38401420101,0.0,
2025-12-05,9280.008825922396,0.0,
2025-12-08,9500.848713016354,0.0,
2025-12-09,9358.358245468347,0.0,
2025-12-10,9391.079691660789,0.0,
2025-12-11,9227.875700065495,0.0,
2025-12-12,9289.092953955213,0.0,
2025-12-15,9055.081086195509,0.10724910263808152,regular
2025-12-16,8804.087775190725,0.0,
2025-12-17,9149.277349412872,0.15532347981174294,cap
2025-12-18,9033.054762436503,0.0,
2025-12-19,8965.004227770163,0.0,
2025-12-22,9549.987552933388,0.0,
2025-12-23,9584.44866494951,0.0,
2025-12-24,9551.203782151313,0.0,
2025-12-26,9866.698583720115,0.0,
2025-12-29,10119.613449080627,0.0,
2025-12-30,10110.401595541396,0.0,
2026-01-02,10992.564915321731,0.0,
2026-01-05,11793.524403612035,0.0,
2026-01-06,12384.43325633957,0.0,
2026-01-07,12391.596917732719,0.0,
2026-01-08,12387.29813319154,0.0,
2026-01-09,12079.84331021114,0.0,
2026-01-12,11901.882792317292,0.0,
2026-01-13,11969.07085774156,0.0,
2026-01-14,12206.741982092124,0.0,
2026-01-15,12326.494615050826,0.0,
2026-01-16,12480.613673114052,0.0,
2026-01-19,12440.168973536493,0.0,
2026-01-20,12078.30887757343,0.0,
2026-01-21,11869.633325055675,0.0,
2026-01-22,11891.307820069793,0.0,
2026-01-23,11946.791146688727,0.0,
2026-01-26,11924.945911599663,0.0,
2026-01-27,12621.298687450839,0.0,
2026-01-28,13108.510570672237,0.0,
2026-01-29,13730.35561958804,0.0,
2026-01-30,14118.382772681638,0.0,
2026-02-02,12861.330912825599,0.0,
2026-02-03,13894.900917348808,0.0,
2026-02-04,13972.927524907638,0.0,
2026-02-05,13189.710633559147,0.0,
2026-02-06,13158.280042591703,0.0,
2026-02-09,13812.173158102889,0.0,
2026-02-10,13648.921791573423,0.0,
2026-02-11,13433.66510804596,0.0,
2026-02-12,14179.927837718129,0.0,
2026-02-13,14009.27768409783,0.0,
2026-02-19,14443.242963261326,0.0,
2026-02-20,14624.604740396917,0.0,
2026-02-23,14648.74964673912,0.0,
2026-02-24,15248.196991962985,0.0,
2026-02-25,15390.762258212457,0.0,
2026-02-26,17322.570608171132,0.0,
2026-02-27,18017.527866301265,0.0,
2026-03-03,16357.909938703886,0.0,
2026-03-04,14887.793819846253,0.10014888730734336,cap
2026-03-05,17352.448968150675,0.0,
2026-03-06,17662.924730348426,0.0,
2026-03-09,16224.715747608901,0.0,
2026-03-10,17415.304176666355,0.0,
2026-03-11,17302.60776723349,0.0,
2026-03-12,17098.849559685354,0.0,
2026-03-13,16762.64172849497,0.0,
2026-03-16,17245.598749274053,0.0,
2026-03-17,17267.438891414517,0.0,
2026-03-18,18272.796096282713,0.0,
2026-03-19,17715.255014993385,0.0,
2026-03-20,17683.955127878926,0.0,
2026-03-23,16544.447363932963,0.0,
2026-03-24,16895.949165353184,0.0,
2026-03-25,17092.21458544898,0.0,
2026-03-26,16070.59054887125,0.0,
2026-03-27,15943.47207644783,0.0,
2026-03-30,15198.206686043473,0.0,
2026-03-31,14285.497314157146,0.0,
2026-04-01,15821.034733371698,0.0,
2026-04-02,14782.62942121744,0.0,
2026-04-03,15298.995413348584,0.0,
2026-04-06,15383.041552059818,0.0,
2026-04-07,15655.509733415127,0.0,
2026-04-08,17164.60291466868,0.0,
2026-04-09,16934.628223324267,0.0,
2026-04-10,17206.342297680003,0.0,
2026-04-13,16984.679707115672,0.0,
2026-04-14,17598.804851314755,0.0,
2026-04-15,18145.22202212183,0.0,
2026-04-16,18366.635516473845,0.0,
2026-04-17,18074.673987883238,0.0,
2026-04-20,18190.68029736026,0.0,
2026-04-21,18773.538128239787,0.0,
2026-04-22,18724.9530688791,0.0,
2026-04-23,18825.511051226982,0.0,
2026-04-24,19013.866607948865,0.0,
2026-04-27,20616.670186683008,0.0,
2026-04-28,20445.41751188209,0.0,
2026-04-29,20419.85369977886,0.0,
2026-04-30,20264.077531946903,0.0,
2026-05-04,21633.2694869246,0.0,
2026-05-06,23595.62838611022,0.08178514663826807,cap
2026-05-07,23776.968334116595,0.0,
2026-05-08,23686.11721680168,0.0,
2026-05-11,24981.376604101446,0.0,
2026-05-12,23988.613607893927,0.0,
2026-05-13,25189.647688436184,0.0,
2026-05-14,25576.175873492215,0.0,
2026-05-15,23374.209883604453,0.0,
2026-05-18,22817.959567382764,0.0,
2026-05-19,21740.052543496273,0.0,
2026-05-20,21764.369888694313,0.0,
2026-05-21,24163.792390598464,0.0,
2026-05-22,23848.266255995462,0.0,
2026-05-26,24781.27746675612,0.0,
2026-05-27,25282.299268819665,0.0,
2026-05-28,24604.394479899776,0.0,
2026-05-29,24952.96975313276,0.0,
2026-06-01,26012.723182368965,0.0,
2026-06-02,25959.793105830217,0.20113830632240332,cap
2026-06-04,26935.23928496771,0.0,
2026-06-05,25310.23781789219,0.0,
2026-06-08,22850.545819590585,0.0,
2026-06-09,25764.21120406488,0.0,
2026-06-10,24562.845569191377,0.0,
2026-06-11,25571.820087188727,0.0,
2026-06-12,28343.253755966572,0.0,
2026-06-15,28808.644715025457,0.20607193347236083,regular
2026-06-16,27968.164763464072,0.0,
2026-06-17,28458.09781079939,0.0,
2026-06-18,28717.943842812037,0.0,
2026-06-19,28033.220701906317,0.0,
2026-06-22,28496.98413802315,0.0,
2026-06-23,24979.44547571583,0.0,
2026-06-24,25367.06947611192,0.0,
2026-06-25,26807.99720900438,0.0,
2026-06-26,25424.342817363075,0.0,
2026-06-29,25487.896652031686,0.0,
2026-06-30,25920.057002770205,0.0,
2026-07-01,25864.51349478766,0.0,
2026-07-02,22399.37197368288,0.0,
2026-07-03,23749.0542120025,0.0,
2026-07-06,23368.02374607448,0.0,
2026-07-07,21749.397101491795,0.0,
2026-07-08,20400.74450468405,0.0,
2026-07-09,21026.04790129882,0.0,
2026-07-10,21775.26296319388,0.0,
2026-07-13,19891.502221129667,0.0,
2026-07-14,20526.731204518976,0.0,
2026-07-15,22823.020606807044,0.0,
2026-07-16,20994.306734842718,0.0,
2026-07-20,19868.432103311683,0.0,
2026-07-21,20174.041344794674,0.0,
2026-07-22,19908.979579694478,0.0,
2026-07-23,20881.519766449783,0.0,
