date,n,HHI,유효종목수,최대비중,상위3비중,5%초과합계,앵커합계,핵심합계,위성합계
2025-08-05,6,0.2364849671654274,4.228598595446762,0.2942787955385465,0.7939987962205908,0.9465513112657572,0.5343937267452616,0.25960506947532913,0.2060012037794092
2025-08-06,6,0.23614792709942684,4.234633825851724,0.29199995512799687,0.7926734933484583,0.9464648487088352,0.5294715380501933,0.263201955298265,0.20732650665154173
2025-08-07,6,0.23601631712507565,4.236995188218512,0.29568653318273147,0.7909851142913834,0.946429021963518,0.5335350638878981,0.2574500504034853,0.20901488570861668
2025-08-08,6,0.23659097819395114,4.226703856730437,0.3012665381499359,0.7903081512045649,0.9466181612587947,0.5342207545529747,0.25608739665159025,0.2096918487954351
2025-08-11,6,0.23627784896537435,4.232305331959181,0.2928239269548533,0.7933058311172021,0.9464229614545836,0.5311745142629355,0.2621313168542665,0.20669416888279785
2025-08-12,6,0.23626207281396264,4.2325879396961845,0.29334332965406273,0.7926100911848108,0.947094492274201,0.5335669178738461,0.25904317331096466,0.2073899088151892
2025-08-13,6,0.23615539533309846,4.234499908797318,0.29115545008049976,0.7947548638158819,0.9458661343418883,0.5348229361984859,0.25993192761739603,0.20524513618411816
2025-08-14,6,0.23688287356277454,4.221495564283576,0.29003212736855943,0.7967378457353639,0.9471242775911565,0.5324613532452529,0.2642764924901109,0.2032621542646361
2025-08-18,6,0.2370223228577044,4.219011897037001,0.2931963406556433,0.7966378705756015,0.9470807633697664,0.5357127029224552,0.2609251676531463,0.2033621294243985
2025-08-19,6,0.23801674899140515,4.201385004364169,0.29432406809765665,0.798851202828957,0.9482689787687718,0.533677819907005,0.265173382921952,0.20114879717104303
2025-08-20,6,0.23920655408357874,4.180487461269979,0.30208390176209227,0.8008677184273995,0.9485065072882557,0.5390499481949732,0.26181777023242625,0.19913228157260043
2025-08-21,6,0.23959850838096486,4.173648687369901,0.3059602548827637,0.7999715641222661,0.947915551950234,0.5357777837758739,0.2641937803463922,0.20002843587773378
2025-08-22,6,0.23816794464063434,4.198717848066729,0.3035006652756471,0.7932722020609767,0.9491915360436192,0.534436809447581,0.25883539261339567,0.2067277979390233
2025-08-25,6,0.23620370390912176,4.23363386538911,0.2961127244231888,0.7873049172803539,0.948957304196656,0.5287317026265631,0.2585732146537908,0.21269508271964613
2025-08-26,6,0.23499380055860702,4.255431409777135,0.29105178470654164,0.7844632302456124,0.9481705312956404,0.5253901457293385,0.259073084516274,0.21553676975438746
2025-08-27,6,0.23528603982330176,4.2501459107008355,0.2926173442309973,0.7849384622767202,0.9482999858101537,0.5258693916442972,0.2590690706324229,0.21506153772327988
2025-08-28,6,0.23528822112277306,4.250106508639043,0.2888640749893884,0.7874510627726261,0.948659670189582,0.5300685368273903,0.257382525945236,0.21254893722737397
2025-08-29,6,0.23381058693879014,4.276966296063371,0.28706863447177733,0.7782464497754068,0.9494818037667355,0.5268757131767934,0.2513707365986135,0.22175355022459317
2025-09-01,6,0.23121554813344217,4.324968662673441,0.28444772189342954,0.7581848613091772,0.949712523878994,0.517606882160279,0.24057797914889814,0.24181513869082294
2025-09-02,6,0.2319180631106505,4.311867676830716,0.28673038028332665,0.7620200174985046,0.9501023124799215,0.5207003636601057,0.24131965383839882,0.23797998250149544
2025-09-03,6,0.2318692820761185,4.312774814525531,0.2861034381072709,0.7593849981845253,0.9509065779929604,0.5189949794178998,0.2403900187666254,0.24061500181547463
2025-09-04,6,0.23015769758349414,4.34484707876099,0.28442891162397865,0.7527151150415372,0.9479755818423004,0.5176012350138983,0.23511388002763894,0.2472848849584628
2025-09-05,6,0.2303367893638047,4.341468867227081,0.2808836119443795,0.7551739634285757,0.9488945006248974,0.5201356690193883,0.23503829440918728,0.24482603657142446
2025-09-08,6,0.22968325681718815,4.353821927890592,0.27825413444866887,0.7468115395001211,0.9494406675477133,0.5162449133486611,0.23056662615146,0.2531884604998789
2025-09-09,6,0.2296926783882285,4.353643342126002,0.2774943971993538,0.7481306827100408,0.9492105120761347,0.5194286825158627,0.22870200019417805,0.2518693172899592
2025-09-10,6,0.23013736822502506,4.345230884113588,0.2740382426746205,0.7535814387536206,0.9498680056052268,0.5224115326219474,0.23116990613167324,0.24641856124637945
2025-09-11,6,0.23013960236768674,4.345188701605262,0.27227866386166544,0.75298470507686,0.9506017003719192,0.5187762549979842,0.2342084500788758,0.2470152949231399
2025-09-12,6,0.23065418273383903,4.3354947573352245,0.27165255405149463,0.7575727341593496,0.9501926393438918,0.5278262734429156,0.22974646071643404,0.24242726584065044
2025-09-15,6,0.22889742155084333,4.368769177148102,0.26266414189098647,0.7321705182927712,0.9516026539069733,0.5086579072282756,0.21943213561420205,0.2719099571575223
2025-09-16,6,0.2301218098244654,4.345524662624503,0.2671750935308347,0.7408780115154036,0.9524384612166893,0.5206362807928504,0.22024173072255315,0.2591219884845964
2025-09-17,6,0.22995837715598316,4.348613050620416,0.2693202517415895,0.7377880719934792,0.9523492063693856,0.5179281088664338,0.2198599631270454,0.26221192800652066
2025-09-18,6,0.22946307512634717,4.357999645256123,0.26525369682718536,0.7350012247538394,0.9515964237820237,0.5170196641507998,0.21798156060303964,0.2649987752461606
2025-09-19,6,0.2291249267552003,4.3644312915303685,0.26220907134305765,0.7361160078709946,0.951450467352721,0.5135833571042712,0.21533445948172641,0.2710821834140026
2025-09-22,6,0.22944477721288292,4.358347189886926,0.2673749733057112,0.7423040587002641,0.9516635675933725,0.5106503470544947,0.20935950889310842,0.27999014405239686
2025-09-23,6,0.2308176977836963,4.332423421609201,0.264051881326232,0.7454684832986191,0.9554202766488997,0.507647689666171,0.20995179335028052,0.2824005169835486
2025-09-24,6,0.2305075569316305,4.338252564520495,0.2658171122930622,0.7445173613076227,0.9545770109890501,0.5066733312795628,0.2100596496814274,0.28326701903900964
2025-09-25,6,0.2310664102331632,4.327760140432898,0.2701612906792923,0.7476617759853885,0.9547961109065712,0.51228440890995,0.20713433492118272,0.28058125616886737
2025-09-26,6,0.2315325555797053,4.3190470450093965,0.26997620836274266,0.7512190592101947,0.9553925380914562,0.5060361601375083,0.2041734788812614,0.28979036098123045
2025-09-29,6,0.2311436267352768,4.326314396482477,0.26906577429419193,0.7497673642519868,0.9548882865117013,0.5104609279878687,0.2051209222597145,0.28441814975241697
2025-09-30,6,0.23045914612068366,4.339163868446922,0.26568185392858246,0.740604347434895,0.954977179495859,0.5038652561500122,0.21437283206096405,0.2817619117890237
2025-10-01,6,0.22816888615833966,4.382718506615498,0.2663481624682834,0.7419715911568884,0.9481579674057824,0.5076777150399225,0.20618637624889405,0.28613590871118344
2025-10-02,6,0.22897061838880237,4.36737257835394,0.2620425306034732,0.742443297260715,0.9502321564600209,0.5140915541478601,0.2077888591993059,0.2781195866528341
2025-10-10,6,0.22943705171249815,4.358493942177548,0.2575454934887818,0.738238670028567,0.9526082483762023,0.5102904412253193,0.2279482288032477,0.26176132997143303
2025-10-13,6,0.22754907529671708,4.394656399706439,0.25194766516434836,0.7369986116184575,0.9488379328573675,0.4945156857382138,0.2424829258802437,0.2630013883815424
2025-10-14,6,0.22889224458183421,4.368867987759529,0.2535613383790134,0.7500409030212842,0.9495962360369844,0.5001165316093299,0.24992437141195428,0.24995909697871593
2025-10-15,6,0.22920895269194153,4.362831330345142,0.26002356415916084,0.7467042720690813,0.9508074168984416,0.48668070790992035,0.26002356415916084,0.2532957279309189
2025-10-16,6,0.23065406463779267,4.335496977130443,0.25991172523956624,0.7546904644966642,0.9530822241502006,0.4947787392570979,0.25991172523956624,0.24530953550333592
2025-10-17,6,0.23078671603912557,4.333005023696722,0.25230419133183474,0.747427863467509,0.9556459700035822,0.4974535257180538,0.2499743377494553,0.25257213653249083
2025-10-20,6,0.2308957643319509,4.3309586162972415,0.25647270116291254,0.7515163136729344,0.9544553643821182,0.4958947625523801,0.25562155112055435,0.24848368632706555
