date,기준선,band_3,band_5,band_10
2020-09-04,-0.18056537643640458,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-09-07,-0.17922337732406435,-0.181963970197196,-0.181963970197196,-0.181963970197196
2020-09-08,-0.1898883928864039,0.0,0.0,0.0
2020-09-09,-0.19740142077949008,-0.00428284796434053,-0.00428284796434053,-0.00428284796434053
2020-09-10,-0.19681498943771236,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-09-11,-0.18770906327121106,-0.1743034113512758,-0.1743034113512758,-0.1743034113512758
2020-09-14,-0.18581043857251256,0.0,0.0,0.0
2020-09-15,-0.17718690829041917,0.004923938708519149,0.004923938708519149,0.004923938708519149
2020-09-16,-0.17269461574013034,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-09-17,-0.16837800912588263,-0.1788733207619848,-0.1788733207619848,-0.1788733207619848
2020-09-18,-0.1667761685739657,0.0,0.0,0.0
2020-09-21,-0.1607318778365242,0.00355753853904317,0.00355753853904317,0.00355753853904317
2020-09-22,-0.16355997657555188,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-09-23,-0.16402196135279,-0.18381788062949755,-0.18381788062949755,-0.18381788062949755
2020-09-24,-0.1582207421843207,0.0,0.0,0.0
2020-09-25,-0.1577188930039467,0.00030379557453108497,0.00030379557453108497,0.00030379557453108497
2020-09-28,-0.1672467063173556,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-09-29,-0.16734860127463713,-0.18345903922023665,-0.18345903922023665,-0.18345903922023665
2020-10-05,-0.16955541644792227,0.0,0.0,0.0
2020-10-06,-0.18333333333333346,0.0007765132077650616,0.0007765132077650616,0.0007765132077650616
2020-10-07,-0.18217076816742495,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-10-08,-0.18215312822182428,-0.1833171941793983,-0.1833171941793983,-0.1833171941793983
2020-10-12,-0.18980891152335344,0.0,0.0,0.0
2020-10-13,-0.19135858464027633,-0.0008743337456209588,-0.0008743337456209588,-0.0008743337456209588
2020-10-14,-0.18959042149745364,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-10-15,-0.18642599761609513,-0.18020964396211858,-0.18020964396211858,-0.18020964396211858
2020-10-16,-0.19577779555181185,0.0,0.0,0.0
2020-10-19,-0.19497327229263206,0.00045071472868007945,0.00045071472868007945,0.00045071472868007945
2020-10-20,-0.1882675616812406,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-10-21,-0.19011155227237164,-0.18516915814319435,-0.18516915814319435,-0.18516915814319435
2020-10-22,-0.18714479142163754,0.0,0.0,0.0
2020-10-23,-0.17459908713832495,0.007084162382172576,0.007084162382172576,0.007084162382172576
2020-10-26,-0.17083560278847187,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-10-27,-0.1738033573361285,-0.18635621435014982,-0.18635621435014982,-0.18635621435014982
2020-10-28,-0.18027681660899675,0.0,0.0,0.0
2020-10-29,-0.19416722400444364,-0.008097793582556134,-0.008097793582556134,-0.008097793582556134
2020-10-30,-0.1996535871237599,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-02,-0.2005667715644347,-0.18422237025668242,-0.18422237025668242,-0.18422237025668242
2020-11-03,-0.18333333333333346,0.0,0.0,0.0
2020-11-04,-0.1854406825873176,-0.0012281122369616204,-0.0012281122369616204,-0.0012281122369616204
2020-11-05,-0.1802307176116975,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-06,-0.18516833458977233,-0.1883036794780002,-0.1883036794780002,-0.1883036794780002
2020-11-09,-0.1834537399747478,0.0,0.0,0.0
2020-11-10,-0.18279876104280035,0.0003698177355220267,0.0003698177355220267,0.0003698177355220267
2020-11-11,-0.17435554368284834,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-12,-0.17152518795988692,-0.18048700853999056,-0.18048700853999056,-0.18048700853999056
2020-11-13,-0.17535292486715492,0.0,0.0,0.0
2020-11-16,-0.1775660943653361,-0.0013202863020782551,-0.0013202863020782551,-0.0013202863020782551
2020-11-17,-0.18104211857932095,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-18,-0.17556054597266002,-0.17788562104653394,-0.17788562104653394,-0.17788562104653394
2020-11-19,-0.1853291667185074,0.0,0.0,0.0
2020-11-20,-0.18245997466578678,0.0016753895834030752,0.0016753895834030752,0.0016753895834030752
2020-11-23,-0.17770191624669374,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-24,-0.17898606141176288,-0.18456419915243738,-0.18456419915243738,-0.18456419915243738
2020-11-25,-0.17448205302547315,0.0,0.0,0.0
2020-11-26,-0.17239427624255144,0.0012090109110467484,0.0012090109110467484,0.0012090109110467484
2020-11-27,-0.17188395209040686,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-11-30,-0.17130482243107648,-0.18276638278092538,-0.18276638278092538,-0.18276638278092538
2020-12-01,-0.17146782890915724,0.0,0.0,0.0
2020-12-02,-0.18333333333333346,0.00427068316063095,0.00427068316063095,0.00427068316063095
2020-12-03,-0.17524257092397377,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-12-04,-0.16820375959028167,-0.1762099602810061,-0.1762099602810061,-0.1762099602810061
2020-12-07,-0.16677000545835918,0.0,0.0,0.0
2020-12-08,-0.1857846697332265,-0.011362237489749183,-0.011362237489749183,-0.011362237489749183
2020-12-09,-0.1812989663900706,-0.18333333333333346,-0.18333333333333346,-0.18333333333333346
2020-12-10,-0.18660078029047944,-0.1886073482579972,-0.1886073482579972,-0.1886073482579972
2020-12-11,-0.19246751704291176,0.0,0.0,0.0
2020-12-14,0.0,0.0,0.0,0.0
2020-12-15,-0.004011885780666802,-0.004011885780666802,-0.004011885780666802,-0.004011885780666802
2020-12-16,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2020-12-17,-0.19385131943057576,-0.19385131943057576,-0.19385131943057576,-0.19385131943057576
2020-12-18,-0.18913848661434762,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2020-12-21,-0.20173013591629763,-0.0072401043913427054,-0.0072401043913427054,-0.0072401043913427054
2020-12-22,-0.20497208598191363,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2020-12-23,-0.1983202698688914,-0.17687047184733196,-0.17687047184733196,-0.17687047184733196
2020-12-24,-0.1905236329547496,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2020-12-28,-0.1861512124882414,0.0024495690921050306,0.0024495690921050306,0.0024495690921050306
2020-12-29,-0.20469050019121016,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2020-12-30,-0.20086672744022926,-0.17967222767419033,-0.17967222767419033,-0.17967222767419033
2021-01-04,-0.19315911264454244,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-01-05,-0.18333333333333335,0.005341581166249942,0.005341581166249942,0.005341581166249942
2021-01-06,-0.18141334103082185,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-01-07,-0.17627759720694924,-0.1782063909605376,-0.1782063909605376,-0.1782063909605376
2021-01-08,-0.16603195714834007,0.0,0.0,0.0
2021-01-11,-0.1635385315772604,0.0015150545700869378,0.0015150545700869378,0.0015150545700869378
2021-01-12,-0.16971369714646156,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-01-13,-0.17563395519267389,-0.1891793241774119,-0.1891793241774119,-0.1891793241774119
2021-01-14,-0.1733619381291548,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-01-15,-0.19202309337770418,-0.011049857087986004,-0.011049857087986004,-0.011049857087986004
2021-01-18,-0.20735917576258822,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-01-19,-0.20707117464273972,-0.18307284398548707,-0.18307284398548707,-0.18307284398548707
2021-01-20,-0.2068027150167011,0.0,0.0,0.0
2021-01-21,-0.20811855595905582,-0.0007333295495121073,-0.0007333295495121073,-0.0007333295495121073
2021-01-22,-0.2141520730107319,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-01-25,-0.2056696006968436,-0.1751478202944442,-0.1751478202944442,-0.1751478202944442
2021-01-26,-0.21773934880952883,0.0,0.0,0.0
2021-01-27,-0.20785624240519263,0.005383481586586525,0.005383481586586525,0.005383481586586525
2021-01-28,-0.21311223814387292,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-01-29,-0.20528106576788685,-0.17576455495474652,-0.17576455495474652,-0.17576455495474652
2021-02-01,-0.21691528795907244,0.0,0.0,0.0
2021-02-02,-0.18333333333333335,0.0035569892594998764,0.0035569892594998764,0.0035569892594998764
2021-02-03,-0.1819687529352828,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-02-04,-0.18351292217723725,-0.18488252434243269,-0.18488252434243269,-0.18488252434243269
2021-02-05,-0.17885785552105038,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-02-08,-0.1794189608535789,-0.00032532953907427054,-0.00032532953907427054,-0.00032532953907427054
2021-02-09,-0.17938583921933793,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-02-10,-0.1810050684382284,-0.18494788352998315,-0.18494788352998315,-0.18494788352998315
2021-02-15,-0.18571353997829387,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-02-16,-0.1849150766254456,0.000454068682842812,0.000454068682842812,0.000454068682842812
2021-02-17,-0.1978950936883629,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-02-18,-0.20509969753283708,-0.19037936601615668,-0.19037936601615668,-0.19037936601615668
2021-02-19,-0.22489169789132057,-1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
2021-02-22,-0.22086360291463147,0.002169204322865048,0.002169204322865048,0.002169204322865048
2021-02-23,-0.2055410114864583,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-02-24,-0.19533769950850666,-0.1733556668005951,-0.1733556668005951,-0.1733556668005951
2021-02-25,-0.18895719442794678,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-02-26,-0.19673204175363146,-0.004408520141949146,-0.004408520141949146,-0.004408520141949146
2021-03-02,-0.19535067483481894,-0.0036363398400448554,-0.0036363398400448554,-0.0036363398400448554
2021-03-03,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-03-04,-0.188841007134941,-0.188841007134941,-0.188841007134941,-0.188841007134941
2021-03-05,-0.1868374763682107,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-03-08,-0.18393279697113118,0.0016539187011238576,0.0016539187011238576,0.0016539187011238576
2021-03-09,-0.17563115264333018,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-03-10,-0.17268186511943673,-0.18039520111023888,-0.18039520111023888,-0.18039520111023888
2021-03-11,-0.1863195747342089,0.0,0.0,0.0
2021-03-12,-0.190356564019449,-0.002297324311166582,-0.002297324311166582,-0.002297324311166582
2021-03-15,-0.20434458355433882,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-03-16,-0.1963262647777273,-0.17550705387483168,-0.17550705387483168,-0.17550705387483168
2021-03-17,-0.20032032460971172,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-03-18,-0.20781218087898967,-0.004214085690033675,-0.004214085690033675,-0.004214085690033675
2021-03-19,-0.2198723503767177,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-03-22,-0.2256119248395071,-0.18881336184087172,-0.18881336184087172,-0.18881336184087172
2021-03-23,-0.21836927059913336,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-03-24,-0.21847411630040103,-5.908208800786685e-05,-5.908208800786685e-05,-5.908208800786685e-05
2021-03-25,-0.21387361755834589,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-03-26,-0.20985540571596883,-0.17943663173578284,-0.17943663173578284,-0.17943663173578284
2021-03-29,-0.21317195080119566,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-03-30,-0.21258050913500315,0.0003499436212096585,0.0003499436212096585,0.0003499436212096585
2021-03-31,-0.2149511378777218,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-01,-0.22135242502535302,-0.18931270929143806,-0.18931270929143806,-0.18931270929143806
2021-04-02,-0.18333333333333335,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-04-05,-0.20592586157088444,-0.013203552207928237,-0.013203552207928237,-0.013203552207928237
2021-04-06,-0.21352489906635064,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-07,-0.21516251236233797,-0.18490651982472495,-0.18490651982472495,-0.18490651982472495
2021-04-08,-0.2226595408141797,0.0,0.0,0.0
2021-04-09,-0.23516981657689195,-0.00690503948872212,-0.00690503948872212,-0.00690503948872212
2021-04-12,-0.23895738856032256,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-13,-0.22699741047179933,-0.1721802882645196,-0.1721802882645196,-0.1721802882645196
2021-04-14,-0.22911250370495828,0.0,0.0,0.0
2021-04-15,-0.22444441548119798,0.0025175631919813757,0.0025175631919813757,0.0025175631919813757
2021-04-16,-0.22697034960360918,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-19,-0.23293740081949743,-0.18897671837169128,-0.18897671837169128,-0.18897671837169128
2021-04-20,-0.23638201023551242,0.0,0.0,0.0
2021-04-21,-0.2445562824052857,-0.004445524266740386,-0.004445524266740386,-0.004445524266740386
2021-04-22,-0.2511967278281063,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-23,-0.2631635298095344,-0.1944547112996461,-0.1944547112996461,-0.1944547112996461
2021-04-26,-0.2782099106923277,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-04-27,-0.276597353469055,0.0008697205046744871,0.0008697205046744871,0.0008697205046744871
2021-04-28,-0.2613346235293198,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-04-29,-0.25208762885230784,-0.17485903650212675,-0.17485903650212675,-0.17485903650212675
2021-04-30,-0.2602387612055399,0.0,0.0,0.0
2021-05-03,-0.2521617311147829,0.004257105278813511,0.004257105278813511,0.004257105278813511
2021-05-04,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-05-06,-0.1798976489424482,-0.1798976489424482,-0.1798976489424482,-0.1798976489424482
2021-05-07,-0.18103320261685985,0.0,0.0,0.0
2021-05-10,-0.17546369646503213,0.003192110331221465,0.003192110331221465,0.003192110331221465
2021-05-11,-0.17651565674111203,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-05-12,-0.18554499437891903,-0.1924974458751736,-0.1924974458751736,-0.1924974458751736
2021-05-13,-0.17730637617328526,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-05-14,-0.1943037446098198,-0.010000462033808444,-0.010000462033808444,-0.010000462033808444
2021-05-17,-0.194924451905655,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-05-18,-0.20188216616906973,-0.19004797989413957,-0.19004797989413957,-0.19004797989413957
2021-05-20,-0.20098775712299777,0.0,0.0,0.0
2021-05-21,-0.2001146697439652,0.00046933311751795603,0.00046933311751795603,0.00046933311751795603
2021-05-24,-0.19190637251884735,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-05-25,-0.18638996983926026,-0.17779377577821986,-0.17779377577821986,-0.17779377577821986
2021-05-26,-0.18340212505851006,0.0,0.0,0.0
2021-05-27,-0.1944621814928318,-0.006355923649019379,-0.006355923649019379,-0.006355923649019379
2021-05-28,-0.19150496837625386,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-05-31,-0.18442975104499093,-0.17632929192189795,-0.17632929192189795,-0.17632929192189795
2021-06-01,-0.18025436298517672,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-06-02,-0.18333333333333335,-0.004280095559715202,-0.004280095559715202,-0.004280095559715202
2021-06-03,-0.19047934780658848,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-06-04,-0.18555208183584504,-0.17845780649225695,-0.17845780649225695,-0.17845780649225695
2021-06-07,-0.18759766123812394,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-06-08,-0.1845210337746518,0.001749395470939441,0.001749395470939441,0.001749395470939441
2021-06-09,-0.18535204361827118,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-06-10,-0.18874800539724468,-0.18670976384402194,-0.18670976384402194,-0.18670976384402194
2021-06-11,-0.18331500703989212,0.0,0.0,0.0
2021-06-14,0.0,0.0,0.0,0.0
2021-06-15,-0.0006845815174162384,-0.0006845815174162384,-0.0006845815174162384,-0.0006845815174162384
2021-06-16,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-06-17,-0.18750597208908115,-0.18750597208908115,-0.18750597208908115,-0.18750597208908115
2021-06-18,-0.19016792478743272,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-06-21,-0.18651110284650763,0.0020708266666348285,0.0020708266666348285,0.0020708266666348285
2021-06-22,-0.18739130771178358,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-06-23,-0.18170839194661192,-0.17765404028784793,-0.17765404028784793,-0.17765404028784793
2021-06-24,-0.18115454194487945,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-06-25,-0.17845047358084554,0.0015705608707446972,0.0015705608707446972,0.0015705608707446972
2021-06-28,-0.1805310767801911,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-06-29,-0.18467057746951843,-0.1874853071495386,-0.1874853071495386,-0.1874853071495386
2021-06-30,-0.1882319601676924,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-07-01,-0.1933885620968746,-0.0029652820572114713,-0.0029652820572114713,-0.0029652820572114713
2021-07-02,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-07-05,-0.17733888656653118,-0.17733888656653118,-0.17733888656653118,-0.17733888656653118
2021-07-06,-0.17479134365634996,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-07-07,-0.17759871987564047,-0.0016358414582676728,-0.0016358414582676728,-0.0016358414582676728
2021-07-08,-0.17365822868007974,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-07-09,-0.1768031049751403,-0.18652944451419473,-0.18652944451419473,-0.18652944451419473
2021-07-12,-0.17335431091947928,0.0,0.0,0.0
2021-07-13,-0.17117169023733292,0.0012748441798181576,0.0012748441798181576,0.0012748441798181576
2021-07-14,-0.16888060589058262,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-07-15,-0.17156143680816005,-0.1860646784498352,-0.1860646784498352,-0.1860646784498352
2021-07-16,-0.1725110164324214,0.0,0.0,0.0
2021-07-19,-0.19230029207907962,-0.01172569968406767,-0.01172569968406767,-0.01172569968406767
2021-07-20,-0.1985737110686735,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-07-21,-0.19951857113224392,-0.18426540902619826,-0.18426540902619826,-0.18426540902619826
2021-07-22,-0.2067281369051014,0.0,0.0,0.0
2021-07-23,-0.21465407093269107,-0.0044377519616891625,-0.0044377519616891625,-0.0044377519616891625
2021-07-26,-0.20511410337260483,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-07-27,-0.20532570124883953,-0.18354683426931684,-0.18354683426931684,-0.18354683426931684
2021-07-28,-0.20712968909566876,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-07-29,-0.19921909884292566,0.004364379181300948,0.004364379181300948,0.004364379181300948
2021-07-30,-0.19987638661330986,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-02,-0.20021579969604808,-0.18358949976272887,-0.18358949976272887,-0.18358949976272887
2021-08-03,-0.18333333333333335,0.0,0.0,0.0
2021-08-04,-0.1786116551502791,0.0026897112257768807,0.0026897112257768807,0.0026897112257768807
2021-08-05,-0.18089791998603133,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-06,-0.18117323666169283,-0.18361417376559508,-0.18361417376559508,-0.18361417376559508
2021-08-09,-0.1869391246757547,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-08-10,-0.18577936564993158,0.0006572715190987788,0.0006572715190987788,0.0006572715190987788
2021-08-11,-0.1886498330511065,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-12,-0.1992923857717851,-0.19404820924632926,-0.19404820924632926,-0.19404820924632926
2021-08-13,-0.19133802856836757,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-08-17,-0.1856794041381601,0.0032014440658878485,0.0032014440658878485,0.0032014440658878485
2021-08-18,-0.1861769034783387,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-19,-0.17543681961363522,-0.17264918394131346,-0.17264918394131346,-0.17264918394131346
2021-08-20,-0.17881506354893406,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-08-23,-0.1848261756094206,-0.003494784083458824,-0.003494784083458824,-0.003494784083458824
2021-08-24,-0.1871210126054984,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-25,-0.19143961392922781,-0.18768046768179547,-0.18768046768179547,-0.18768046768179547
2021-08-26,-0.19261617746343795,0.0,0.0,0.0
2021-08-27,-0.19133790346657065,0.0007213300508167597,0.0007213300508167597,0.0007213300508167597
2021-08-30,-0.1898934858428617,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-08-31,-0.1848971022023701,-0.1783826932621264,-0.1783826932621264,-0.1783826932621264
2021-09-01,-0.18097574285500284,0.0,0.0,0.0
2021-09-02,-0.18333333333333335,-0.0008144949486811326,-0.0008144949486811326,-0.0008144949486811326
2021-09-03,-0.18226629025990848,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-09-06,-0.17736295868948038,-0.1784252413877775,-0.1784252413877775,-0.1784252413877775
2021-09-07,-0.17698911485711843,0.0,0.0,0.0
2021-09-08,-0.17380138291099578,0.0018433148927546883,0.0018433148927546883,0.0018433148927546883
2021-09-09,-0.17532859054879812,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-09-10,-0.17425757702237787,-0.1822231723599923,-0.1822231723599923,-0.1822231723599923
2021-09-13,-0.16923117374842234,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-09-14,-0.16846921772492762,0.0004509286178356886,0.0004509286178356886,0.0004509286178356886
2021-09-15,-0.16891729046559834,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-09-16,-0.17140351183411295,-0.18588095161123108,-0.18588095161123108,-0.18588095161123108
2021-09-17,-0.17115745853722986,0.0,0.0,0.0
2021-09-23,-0.17206177668765887,-0.0005312299178433788,-0.0005312299178433788,-0.0005312299178433788
2021-09-24,-0.17340668817485694,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-09-27,-0.1763383897282006,-0.1863111213304155,-0.1863111213304155,-0.1863111213304155
2021-09-28,-0.17402038358526883,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-09-29,-0.1719592371830463,0.001191218759359347,0.001191218759359347,0.001191218759359347
2021-09-30,-0.17018077020674993,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-10-01,-0.17047156249277917,-0.18363801242769073,-0.18363801242769073,-0.18363801242769073
2021-10-05,-0.18333333333333335,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-10-06,-0.17458413734709743,0.004985307128225869,0.004985307128225869,0.004985307128225869
2021-10-07,-0.19590456914000243,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-10-08,-0.1920053159192786,-0.1795175311589371,-0.1795175311589371,-0.1795175311589371
2021-10-12,-0.1888854697082306,0.0,0.0,0.0
2021-10-13,-0.18860869087104215,0.00016130096596822519,0.00016130096596822519,0.00016130096596822519
2021-10-14,-0.19409274557590495,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-10-15,-0.20398381725521464,-0.19307001194417162,-0.19307001194417162,-0.19307001194417162
2021-10-18,-0.20353655970195428,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-10-19,-0.1985010044235993,0.0027966849764888835,0.0027966849764888835,0.0027966849764888835
2021-10-20,-0.19613997113997106,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-10-21,-0.19705945661699076,-0.1842138554054663,-0.1842138554054663,-0.1842138554054663
2021-10-22,-0.19714038994256067,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-10-25,-0.19645005983690222,0.0003729029944515849,0.0003729029944515849,0.0003729029944515849
2021-10-26,-0.20002281817455148,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-10-27,-0.2014423462198226,-0.18474905743572811,-0.18474905743572811,-0.18474905743572811
2021-10-28,-0.20191089747113655,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-10-29,-0.20447802542812032,-0.0014011242125457901,-0.0014011242125457901,-0.0014011242125457901
2021-11-01,-0.19496519825810987,0.0038392115936307647,0.0038392115936307647,0.0038392115936307647
2021-11-02,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-11-03,-0.18253154002841943,-0.18253154002841943,-0.18253154002841943,-0.18253154002841943
2021-11-04,-0.18454087501266148,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-11-05,-0.19043957503379227,-0.0033948819849329848,-0.0033948819849329848,-0.0033948819849329848
2021-11-08,-0.1892799821945771,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-11-09,-0.18821587215354463,-0.1822892262601744,-0.1822892262601744,-0.1822892262601744
2021-11-10,-0.18291356916217094,0.0,0.0,0.0
2021-11-11,-0.18193958465194593,0.000560730990765923,0.000560730990765923,0.000560730990765923
2021-11-12,-0.18963668865575645,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-11-15,-0.19890952067854972,-0.1925289653601846,-0.1925289653601846,-0.1925289653601846
2021-11-16,-0.19934241670493547,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-11-17,-0.2015219531164394,-0.0012243660397377454,-0.0012243660397377454,-0.0012243660397377454
2021-11-18,-0.2071045345577468,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-11-19,-0.2074820899011408,-0.18369742216956086,-0.18369742216956086,-0.18369742216956086
2021-11-22,-0.21095661958143197,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-11-23,-0.20299268571689943,0.0043824305846958955,0.0043824305846958955,0.0043824305846958955
2021-11-24,-0.1932897209187351,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-11-25,-0.18982192792642094,-0.17990867010629052,-0.17990867010629052,-0.17990867010629052
2021-11-26,-0.18897634749081693,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-11-29,-0.18414963803980477,0.002727105928064577,0.002727105928064577,0.002727105928064577
2021-11-30,-0.18358850650042557,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
2021-12-01,-0.1904181053420967,-0.19008837182702265,-0.19008837182702265,-0.19008837182702265
2021-12-02,-0.18333333333333335,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16
2021-12-03,-0.18701571344661228,-0.0021146781132738157,-0.0021146781132738157,-0.0021146781132738157
2021-12-06,-0.19092602246254098,-0.18333333333333335,-0.18333333333333335,-0.18333333333333335
