시장,종목코드,기업명,업종,주요제품,결산월,분기라벨,연도,분기,매출액(천원),영업이익(천원),당기순이익(천원),판관비(천원),자산총계(천원),유동자산(천원),부채총계(천원),유동부채(천원),자본총계(천원),이익잉여금(천원),현금및현금성자산(천원),영업활동으로인한현금흐름(천원),시가총액(백만원),유동시총(백만원),유동비율,액면가(원),기말발행주식수(보통주)(주),유동주식수(보통주)(주),분기말종가(원),자본금(천원),재무제표기준
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2020Q2,2020,2,80703222.0,16008773.0,12072098.0,11891697.0,358819081.0,250820118.0,53427003.0,51024108.0,305392079.0,111603673.0,41977555.0,40287938.0,442417.0,221297.0,0.5002,500.0,19839340.0,9923638.0,22300.0,9919670.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2020Q3,2020,3,58168514.0,7328601.0,5179820.0,10365276.0,360308993.0,250932266.0,49737094.0,47286400.0,310571899.0,116783493.0,29207394.0,9069735.0,452337.0,226259.0,0.5002,500.0,19839340.0,9923638.0,22800.0,9919670.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2020Q4,2020,4,111917218.0,23115217.0,16533099.0,10353339.0,407295413.0,297679429.0,59490143.0,56495734.0,347805270.0,133316592.0,23224666.0,13492493.0,641493.0,338837.0,0.5282,500.0,20861556.0,11019074.0,30750.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2021Q1,2021,1,83703776.0,9682034.0,9354942.0,12986681.0,407291394.0,291783787.0,54719672.0,51982869.0,352571721.0,138083043.0,22937461.0,11545005.0,548659.0,289802.0,0.5282,500.0,20861556.0,11019074.0,26300.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2021Q2,2021,2,76047838.0,9270791.0,6788205.0,12803408.0,409434198.0,283249191.0,50074272.0,46551121.0,359359926.0,144871248.0,24304282.0,12577380.0,612287.0,309389.0,0.5053,500.0,20861556.0,10541344.0,29350.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2021Q3,2021,3,71344718.0,11625032.0,10832915.0,13794902.0,421024244.0,290461200.0,50831402.0,46846073.0,370192842.0,155704164.0,47806059.0,2986536.0,505893.0,255628.0,0.5053,500.0,20861556.0,10541344.0,24250.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2021Q4,2021,4,113449907.0,21523915.0,14970531.0,15006173.0,453025638.0,321746875.0,67862265.0,64036203.0,385163372.0,170674694.0,45611235.0,13975492.0,501720.0,248652.0,0.4956,500.0,20861556.0,10338987.0,24050.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2022Q1,2022,1,90367307.0,15617843.0,13795287.0,17137959.0,458071527.0,323215205.0,63701358.0,58535305.0,394370168.0,179881490.0,46681566.0,13286913.0,454782.0,225390.0,0.4956,500.0,20861556.0,10338987.0,21800.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2022Q2,2022,2,93294697.0,17527734.0,16030460.0,18482251.0,470494781.0,333840595.0,64251156.0,59187164.0,406243625.0,195911951.0,14277772.0,2970010.0,376551.0,178222.0,0.4733,500.0,20861556.0,9873774.0,18050.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2022Q3,2022,3,95016486.0,15166880.0,18239152.0,21030645.0,479346156.0,339880128.0,60681829.0,55728438.0,418664327.0,214151102.0,20690746.0,18519041.0,284760.0,134777.0,0.4733,500.0,20861556.0,9873774.0,13650.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2022Q4,2022,4,99514460.0,12024103.0,7321039.0,14109179.0,483313332.0,352610757.0,57327965.0,52326466.0,425985367.0,221472142.0,16056659.0,20687885.0,308751.0,141254.0,0.4575,500.0,20861556.0,9544162.0,14800.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2023Q1,2023,1,62543657.0,324325.0,3131514.0,17551646.0,481209679.0,352560975.0,57165314.0,51796815.0,424044365.0,219531140.0,43271201.0,25957824.0,431834.0,197564.0,0.4575,500.0,20861556.0,9544162.0,20700.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2023Q2,2023,2,68792444.0,8408670.0,9805300.0,15498609.0,482420736.0,354630447.0,48571071.0,43313648.0,433849665.0,229336440.0,55986494.0,4016733.0,443308.0,202813.0,0.4575,500.0,20861556.0,9544162.0,21250.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2023Q3,2023,3,84220038.0,13108458.0,12333237.0,16605456.0,493247922.0,366890540.0,47065019.0,41557765.0,446182902.0,241669677.0,53902219.0,-1391757.0,453739.0,207586.0,0.4575,500.0,20861556.0,9544162.0,21750.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2023Q4,2023,4,71353564.0,10862317.0,6430538.0,16009020.0,499951266.0,372677828.0,47337825.0,42090154.0,452613441.0,248100216.0,54244853.0,-1996337.0,559090.0,255784.0,0.4575,500.0,20861556.0,9544162.0,26800.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2024Q1,2024,1,91601965.0,10015848.0,11729278.0,18176256.0,516463017.0,390702961.0,55772509.0,50804594.0,460690508.0,256177283.0,93878904.0,33432824.0,946072.0,432828.0,0.4575,500.0,20861556.0,9544162.0,45350.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2024Q2,2024,2,71986533.0,5330443.0,7442493.0,21354579.0,512281887.0,382680507.0,44084935.0,39477995.0,468196951.0,263619776.0,96744188.0,12583634.0,946072.0,447114.0,0.4726,500.0,20861556.0,9859171.0,45350.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2024Q3,2024,3,76916191.0,9023965.0,7117372.0,18222975.0,514450044.0,386368046.0,49100564.0,44697516.0,465349480.0,270737148.0,104886473.0,9044417.0,743714.0,351479.0,0.4726,500.0,20861556.0,9859171.0,35650.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2024Q4,2024,4,144929282.0,25413237.0,26396757.0,16254408.0,549141199.0,419989369.0,67292471.0,61889881.0,481848728.0,297133905.0,82237959.0,44853323.0,543444.0,243137.0,0.4474,500.0,20861556.0,9333460.0,26050.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2025Q1,2025,1,77662728.0,7835489.0,7828216.0,19260348.0,545602999.0,420536245.0,61195277.0,55863657.0,484407721.0,295111236.0,30162388.0,4262414.0,674505.0,301774.0,0.4474,500.0,20690323.0,9256851.0,32600.0,10430778.0,OFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2025Q2,2025,2,97529633.0,15557554.0,11007622.0,21458215.0,548904651.0,427545239.0,53514604.0,49823772.0,495390047.0,306118857.0,87704666.0,9436940.0,547259.0,223336.0,0.4081,500.0,20690323.0,8443721.0,26450.0,10430778.0,CFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2025Q3,2025,3,95963916.0,14868440.0,14998593.0,20977632.0,570965982.0,448566593.0,60413361.0,56735606.0,510552621.0,321117451.0,39289632.0,31972488.0,802785.0,327617.0,0.4081,500.0,20690323.0,8443721.0,38800.0,10430778.0,CFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2025Q4,2025,4,111700297.0,21704056.0,19557718.0,20834094.0,600479162.0,468440204.0,70239710.0,65578141.0,530239452.0,340675168.0,29178985.0,14485546.0,820371.0,334793.0,0.4081,500.0,20690323.0,8443721.0,39650.0,10430778.0,CFS
KOSPI,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",12월,2026Q1,2026,1,156114880.0,34810833.0,31610488.0,24291571.0,642217116.0,506164460.0,89027429.0,84381174.0,553189688.0,363407759.0,62140301.0,-4465099.0,908305.0,370679.0,0.4081,500.0,20690323.0,8443721.0,43900.0,10430778.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2020Q4,2020,4,,,,,28751579.0,19101000.0,8576889.0,6382703.0,20174690.0,16164368.0,3082626.0,,,,0.2645,500.0,,,,3680962.0,OFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2021Q1,2021,1,22641841.0,8459151.0,6407758.0,6688883.0,82200639.0,66870977.0,15927480.0,13375777.0,66273159.0,22572127.0,38351679.0,11553856.0,418929.0,110807.0,0.2645,500.0,9309542.0,2462374.0,45000.0,4654771.0,OFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2021Q2,2021,2,7622371.0,1080033.0,814563.0,3625806.0,81991273.0,59243963.0,14568306.0,12231646.0,67422966.0,23116912.0,34058133.0,2599133.0,316059.0,132524.0,0.4193,500.0,9309542.0,3903491.0,33950.0,4654771.0,OFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2021Q3,2021,3,3808054.0,-3078087.0,-2341422.0,4588721.0,79955035.0,55941936.0,13051610.0,10666651.0,66903425.0,20775490.0,29855950.0,-2119283.0,256012.0,107346.0,0.4193,500.0,9309542.0,3903491.0,27500.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2021Q4,2021,4,5458090.0,-4523802.0,-3083597.0,6952780.0,74725161.0,49918273.0,10266292.0,8089347.0,64458869.0,17718138.0,21613502.0,-2594008.0,294109.0,140055.0,0.4762,500.0,9366542.0,4460347.0,31400.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2022Q1,2022,1,9937292.0,-1644277.0,-1343311.0,7666037.0,69469615.0,44828224.0,7729894.0,5358700.0,61739720.0,16374827.0,26116128.0,-1627170.0,216835.0,103257.0,0.4762,500.0,9366542.0,4460347.0,23150.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2022Q2,2022,2,5180999.0,-3734610.0,-3369417.0,6623466.0,66835289.0,41969889.0,7819463.0,5509602.0,59015826.0,13005410.0,24116704.0,-4769097.0,135815.0,61755.0,0.4547,500.0,9366542.0,4258967.0,14500.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2022Q3,2022,3,6854601.0,-1035642.0,-359514.0,5012595.0,70082331.0,45502138.0,10709317.0,8301880.0,59373014.0,12645896.0,24579597.0,442612.0,86547.0,39353.0,0.4547,500.0,9366542.0,4258967.0,9240.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2022Q4,2022,4,13425311.0,3122461.0,2094240.0,6315330.0,69701932.0,41820543.0,8629171.0,5473248.0,61072761.0,13935203.0,19437989.0,-3253587.0,124107.0,56431.0,0.4547,500.0,9366542.0,4258967.0,13250.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2023Q1,2023,1,6931831.0,-2091130.0,-1863158.0,6692297.0,69817383.0,38319157.0,9940927.0,5991897.0,59876456.0,12072044.0,12632165.0,-3917740.0,179276.0,81517.0,0.4547,500.0,9366542.0,4258967.0,19140.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2023Q2,2023,2,7057598.0,-2843970.0,-2214349.0,6726900.0,77519633.0,41298767.0,19985155.0,16098046.0,57534477.0,9857695.0,16053786.0,9859732.0,236037.0,110135.0,0.4666,500.0,9366542.0,4370428.0,25200.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2023Q3,2023,3,12729496.0,2756933.0,3315736.0,6719603.0,75202882.0,38899580.0,16294312.0,12134597.0,58908570.0,13173431.0,13950972.0,-399890.0,167567.0,78187.0,0.4666,500.0,9366542.0,4370428.0,17890.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2023Q4,2023,4,18810573.0,4547841.0,4140359.0,7883939.0,74212053.0,38148166.0,11845146.0,6836841.0,62366907.0,16700628.0,14947232.0,1868786.0,273971.0,123068.0,0.4492,500.0,9366542.0,4207451.0,29250.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2024Q1,2024,1,3813081.0,-5986864.0,-5346404.0,7529794.0,76010094.0,40049741.0,18857343.0,13108260.0,57152751.0,11354224.0,8952835.0,-6396631.0,330171.0,148313.0,0.4492,500.0,9366542.0,4207451.0,35250.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2024Q2,2024,2,12026112.0,-522558.0,-339615.0,6627951.0,80922633.0,43709227.0,23897994.0,17735123.0,57024640.0,11014609.0,2676462.0,-6228137.0,214962.0,96539.0,0.4491,500.0,9366542.0,4206514.0,22950.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2024Q3,2024,3,16645330.0,2459965.0,2833538.0,7773352.0,90832507.0,53033986.0,31890161.0,25386061.0,58942346.0,13848147.0,11250225.0,3169393.0,164757.0,73992.0,0.4491,500.0,9366542.0,4206514.0,17590.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2024Q4,2024,4,28927651.0,10132691.0,8759130.0,8196869.0,94406434.0,52670058.0,26228935.0,20494443.0,68177499.0,22723209.0,14108946.0,4175916.0,150708.0,65844.0,0.4369,500.0,9366542.0,4092242.0,16090.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2025Q1,2025,1,16878231.0,-303616.0,-368996.0,8713538.0,95743431.0,51713351.0,27349045.0,21245371.0,68394386.0,22354213.0,12952552.0,2412208.0,196697.0,85937.0,0.4369,500.0,9366542.0,4092242.0,21000.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2025Q2,2025,2,13867760.0,-662364.0,-1000653.0,8066440.0,89998585.0,45937069.0,22686731.0,16109041.0,67311854.0,21353560.0,4285119.0,-4565451.0,188267.0,83158.0,0.4417,500.0,9366542.0,4137202.0,20100.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2025Q3,2025,3,7566670.0,-5810556.0,-5420769.0,8994671.0,91862179.0,43708497.0,29710107.0,20590334.0,62152073.0,15932790.0,2323667.0,-1134278.0,250555.0,110670.0,0.4417,500.0,9366542.0,4137202.0,26750.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2025Q4,2025,4,13823856.0,-1594814.0,369316.0,7919169.0,92165561.0,46064649.0,28700301.0,21237886.0,63465259.0,17000466.0,10647253.0,4958154.0,237910.0,105132.0,0.4419,500.0,9366542.0,4139075.0,25400.0,4683271.0,CFS
KOSDAQ,322310,오로스테크놀로지,특수 목적용 기계 제조업,반도체 Overlay 계측 장비,12월,2026Q1,2026,1,6812686.0,-6822635.0,-5107079.0,9895908.0,116813952.0,46140878.0,58114402.0,31974468.0,58699550.0,11893387.0,2816082.0,-9099547.0,278655.0,123138.0,0.4419,500.0,9366542.0,4139075.0,29750.0,4683271.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2020Q3,2020,3,,,,,51675119.0,44737165.0,12689542.0,9950144.0,38985577.0,-5161455.0,29766981.0,,,,,,,,,1567080.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2020Q4,2020,4,14743663.0,5666103.0,6031881.0,3445851.0,54259283.0,45335988.0,8371607.0,7637756.0,45887676.0,972720.0,14863276.0,-2909694.0,534638.0,348210.0,0.6513,500.0,3159800.0,2057978.0,169200.0,1579900.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2021Q1,2021,1,10161517.0,2586230.0,3205350.0,2079299.0,56110866.0,44174793.0,6463619.0,5720180.0,49647247.0,14186480.0,17067916.0,3084290.0,710561.0,462788.0,0.6513,500.0,9563400.0,6228642.0,74300.0,4781700.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2021Q2,2021,2,18263187.0,7305846.0,4668271.0,3746017.0,66387675.0,53839421.0,11209252.0,10369493.0,55178423.0,18846342.0,16199065.0,-350816.0,644573.0,421744.0,0.6543,500.0,9563400.0,6257333.0,67400.0,4781700.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2021Q3,2021,3,15094839.0,7090982.0,6031659.0,3042868.0,72065430.0,57206953.0,10901079.0,9838966.0,61164351.0,24878001.0,18648383.0,5571323.0,516424.0,337896.0,0.6543,500.0,9563400.0,6257333.0,54000.0,4781700.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2021Q4,2021,4,13589209.0,5081257.0,4169513.0,4061922.0,75979579.0,59559552.0,10352003.0,9528615.0,65627576.0,28633713.0,15286106.0,2101063.0,582879.0,418391.0,0.7178,500.0,9682380.0,6950012.0,60200.0,4841190.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2022Q1,2022,1,16271881.0,6372484.0,5432526.0,2754940.0,82006387.0,66960741.0,15638470.0,14744045.0,66367917.0,29225049.0,28002961.0,12429199.0,663243.0,476076.0,0.7178,500.0,9682380.0,6950012.0,68500.0,4841190.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2022Q2,2022,2,35589413.0,18737874.0,14532815.0,5963281.0,101121857.0,82776927.0,20346551.0,19179648.0,80775307.0,43757864.0,13082139.0,-326389.0,536404.0,391253.0,0.7294,500.0,9682380.0,7062328.0,55400.0,4841190.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2022Q3,2022,3,42378347.0,23452735.0,20545768.0,6502541.0,124911180.0,102998251.0,27861119.0,26521530.0,97050062.0,64303632.0,27703442.0,21895450.0,436600.0,318456.0,0.7294,500.0,9956674.0,7262398.0,43850.0,4978337.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2022Q4,2022,4,20703233.0,7940427.0,2898641.0,6398297.0,121191636.0,99713358.0,21553973.0,20210449.0,99637662.0,67171057.0,49813041.0,17114269.0,496340.0,354238.0,0.7137,500.0,9956674.0,7106078.0,49850.0,4978337.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2023Q1,2023,1,18530774.0,8366220.0,7379522.0,5038309.0,132081373.0,107858143.0,29922689.0,28570768.0,102158684.0,69760554.0,51560527.0,10932388.0,662119.0,472554.0,0.7137,500.0,9956674.0,7106078.0,66500.0,4978337.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2023Q2,2023,2,36028867.0,16620005.0,13476240.0,8735516.0,145153340.0,113867145.0,27597951.0,26352023.0,117555389.0,83381537.0,41830560.0,1504932.0,777002.0,556722.0,0.7165,500.0,10196878.0,7306063.0,76200.0,5098439.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2023Q3,2023,3,14411403.0,5263497.0,4756454.0,4674405.0,147664100.0,88856721.0,24830113.0,22513692.0,122833987.0,88707661.0,12157968.0,-12142368.0,638325.0,457360.0,0.7165,500.0,10196878.0,7306063.0,62600.0,5098439.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2023Q4,2023,4,18959527.0,5915815.0,5321384.0,7707652.0,142961731.0,78769918.0,15952636.0,14485303.0,127009095.0,92616546.0,7680169.0,101987.0,713316.0,512874.0,0.719,500.0,10278332.0,7390121.0,69400.0,5139166.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2024Q1,2024,1,34186770.0,18923683.0,14707655.0,6611361.0,170379447.0,107532337.0,33490164.0,31520686.0,136889282.0,102516626.0,16230035.0,464988.0,734901.0,528394.0,0.719,500.0,10278332.0,7390121.0,71500.0,5139166.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2024Q2,2024,2,14121520.0,-128610.0,1366290.0,9582480.0,166871520.0,97969702.0,28273941.0,24815787.0,138597579.0,103595750.0,21829979.0,17045146.0,719837.0,551899.0,0.7667,500.0,10357360.0,7940988.0,69500.0,5178680.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2024Q3,2024,3,34708652.0,14587004.0,9271018.0,9324825.0,178677126.0,108284849.0,30766431.0,27026005.0,147910694.0,112866768.0,29531453.0,11526428.0,547956.0,420118.0,0.7667,500.0,10437250.0,8002240.0,52500.0,5218625.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2024Q4,2024,4,30702934.0,13592650.0,13082678.0,7027657.0,189816881.0,110621215.0,32176812.0,19313651.0,157640068.0,125352823.0,31907295.0,13721609.0,533343.0,380220.0,0.7129,500.0,10437250.0,7440716.0,51100.0,5228625.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2025Q1,2025,1,17083999.0,3412170.0,2873319.0,7309641.0,193365253.0,108217823.0,37011370.0,32457739.0,156353883.0,123081443.0,21445494.0,-6154242.0,599285.0,427230.0,0.7129,500.0,10477005.0,7469057.0,57200.0,5238502.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2025Q2,2025,2,23159313.0,2578412.0,-1018738.0,6896848.0,196360097.0,103600532.0,41610190.0,38304649.0,154749908.0,122068585.0,19634590.0,-272209.0,531184.0,377194.0,0.7101,500.0,10477005.0,7439721.0,50700.0,5238502.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2025Q3,2025,3,10739628.0,-3670830.0,-2372334.0,8559808.0,204266186.0,97933946.0,53162323.0,39764013.0,151103863.0,119838564.0,17514713.0,3072561.0,518612.0,368266.0,0.7101,500.0,10477005.0,7439721.0,49500.0,5238502.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2025Q4,2025,4,15931388.0,-3480555.0,-2127992.0,10950252.0,222879250.0,95748220.0,72740127.0,49620130.0,150139124.0,116956892.0,14641053.0,-7754753.0,753297.0,529568.0,0.703,500.0,10477005.0,7365335.0,71900.0,5238502.0,CFS
KOSDAQ,348210,넥스틴,특수 목적용 기계 제조업,반도체 전공정용 패턴결함 검사장비(AEGIS 등),12월,2026Q1,2026,1,7929284.0,-5543994.0,-2477182.0,9072080.0,243514734.0,101992847.0,99029180.0,56403227.0,144485554.0,109647677.0,16152594.0,-4480821.0,654813.0,460334.0,0.703,500.0,10477005.0,7365335.0,62500.0,5238502.0,CFS
KOSPI,353200,대덕전자,전자부품 제조업,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",12월,2020Q2,2020,2,,,,,792621276.0,294403942.0,141828774.0,130394088.0,650792502.0,-133218.0,30840889.0,,383475.0,257580.0,0.6717,500.0,49416925.0,33193349.0,7760.0,25756222.0,CFS
KOSPI,353200,대덕전자,전자부품 제조업,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",12월,2020Q3,2020,3,248986051.0,7705271.0,3368785.0,10483663.0,798841999.0,288353340.0,145390940.0,134558615.0,653451059.0,3292433.0,22729986.0,19682532.0,526290.0,353509.0,0.6717,500.0,49416925.0,33193349.0,10650.0,25756222.0,CFS
